Date	Price Open	Price Low	Price High	Price Close	Volume
2015-11-27	10.0708884	9.9721542	10.0708884	9.9721542	577300.0
2015-11-30	10.0708884	10.0708884	10.0708884	10.0708884	79100.0
2015-12-01	10.0708884	10.0708884	10.1696226	10.1696226	110200.0
2015-12-02	10.2683568	10.0708884	10.2683568	10.0708884	102800.0
2015-12-03	10.0708884	9.9721542	10.1696226	10.1696226	85300.0
2015-12-04	10.1696226	10.0708884	10.1696226	10.0708884	21200.0
2015-12-08	10.1696226	10.1696226	10.1696226	10.1696226	40100.0
2015-12-09	10.0708884	10.0708884	10.2683568	10.2683568	42700.0
2015-12-11	10.2683568	10.2683568	10.2683568	10.2683568	20000.0
2015-12-14	10.2683568	10.1696226	10.367091	10.367091	20100.0
2015-12-16	10.0708884	10.0708884	10.367091	10.367091	1100.0
2015-12-21	10.0708884	10.0708884	10.367091	10.367091	1300.0
2015-12-22	10.0708884	10.0708884	10.0708884	10.0708884	6000.0
2015-12-23	10.367091	10.367091	10.367091	10.367091	100.0
2015-12-29	10.0708884	10.0708884	10.367091	10.367091	5100.0
2015-12-30	11.0582304	10.0708884	11.0582304	10.367091	5300.0
2016-01-04	10.367091	10.0708884	10.367091	10.0708884	2200.0
2016-01-05	10.367091	10.1696226	10.367091	10.1696226	25000.0
2016-01-06	10.2683568	10.1696226	10.2683568	10.1696226	2000.0
2016-01-07	10.1696226	10.1696226	10.1696226	10.1696226	4000.0
2016-01-08	10.1696226	10.0708884	10.1696226	10.1696226	7000.0
2016-01-11	10.1696226	10.1696226	10.367091	10.367091	1000.0
2016-01-15	10.1696226	10.0708884	10.1696226	10.1696226	10000.0
2016-01-18	10.1696226	10.1696226	10.1696226	10.1696226	5000.0
2016-01-19	10.1696226	10.0708884	10.1696226	10.0708884	20000.0
2016-01-20	10.1696226	10.1696226	10.1696226	10.1696226	3000.0
2016-01-21	10.1696226	10.1696226	10.1696226	10.1696226	5000.0
2016-01-22	10.0708884	10.0708884	10.0708884	10.0708884	2000.0
2016-01-25	10.367091	10.367091	10.4658252	10.4658252	7100.0
2016-01-27	10.367091	10.367091	10.367091	10.367091	5000.0
2016-01-29	10.1696226	10.1696226	10.1696226	10.1696226	2100.0
2016-02-01	10.1696226	10.1696226	10.1696226	10.1696226	14900.0
2016-02-03	10.367091	10.367091	10.367091	10.367091	5100.0
2016-02-04	10.367091	10.1696226	10.367091	10.1696226	20000.0
2016-02-08	10.2683568	10.1696226	10.367091	10.367091	286000.0
2016-02-09	10.2683568	10.2683568	10.4658252	10.4658252	20000.0
2016-02-11	10.367091	10.2683568	10.367091	10.2683568	10200.0
2016-02-12	10.367091	10.2683568	10.367091	10.2683568	40000.0
2016-02-15	10.4658252	10.4658252	10.4658252	10.4658252	2500.0
2016-02-16	10.2683568	10.2683568	10.367091	10.367091	13400.0
2016-02-17	10.2683568	10.2683568	10.367091	10.2683568	51400.0
2016-02-18	10.2683568	10.2683568	10.2683568	10.2683568	60000.0
2016-02-19	10.367091	10.2683568	10.367091	10.367091	110100.0
