Date	Price Open	Price Low	Price High	Price Close	Volume
2000-02-24	0.503939733	0.503939733	0.503939733	0.503939733	129720.0
2000-03-02	0.515392909	0.515392909	0.515392909	0.515392909	72067.0
2000-03-06	0.515392909	0.515392909	0.515392909	0.515392909	28826.0
2000-03-15	0.644241136	0.5669322	0.644241136	0.5669322	47564.0
2000-03-16	0.5669322	0.5669322	0.5669322	0.5669322	28826.0
2000-03-21	0.572658788	0.572658788	0.572658788	0.572658788	14413.0
2000-03-30	0.586975258	0.572658788	0.586975258	0.572658788	230614.0
2000-03-31	0.572658788	0.572658788	0.572658788	0.572658788	100893.0
2000-04-07	0.572658788	0.572658788	0.572658788	0.572658788	165754.0
2000-04-26	0.586975258	0.586975258	0.586975258	0.586975258	1441.0
2000-04-28	0.601291727	0.601291727	0.601291727	0.601291727	28826.0
2000-05-03	0.601291727	0.601291727	0.601291727	0.601291727	28826.0
2000-05-04	0.601291727	0.586975258	0.601291727	0.586975258	57653.0
2000-05-08	0.586975258	0.586975258	0.586975258	0.586975258	14413.0
2000-05-09	0.601291727	0.586975258	0.601291727	0.586975258	72067.0
2000-05-10	0.586975258	0.586975258	0.586975258	0.586975258	86480.0
2000-05-12	0.586975258	0.586975258	0.586975258	0.586975258	14413.0
2000-05-15	0.586975258	0.586975258	0.586975258	0.586975258	28826.0
2000-05-18	0.586975258	0.586975258	0.586975258	0.586975258	57653.0
2000-05-19	0.586975258	0.586975258	0.586975258	0.586975258	14413.0
2000-05-22	0.586975258	0.586975258	0.586975258	0.586975258	21620.0
2000-05-23	0.586975258	0.586975258	0.586975258	0.586975258	7206.0
2000-05-24	0.586975258	0.586975258	0.586975258	0.586975258	33150.0
2000-05-25	0.586975258	0.586975258	0.586975258	0.586975258	28826.0
2000-05-29	0.586975258	0.586975258	0.586975258	0.586975258	14413.0
2000-06-02	0.586975258	0.586975258	0.586975258	0.586975258	28826.0
2000-06-08	0.586975258	0.586975258	0.586975258	0.586975258	43240.0
2000-06-12	0.586975258	0.586975258	0.586975258	0.586975258	12972.0
2000-06-21	0.601291727	0.601291727	0.601291727	0.601291727	21620.0
2000-06-22	0.601291727	0.601291727	0.601291727	0.601291727	57653.0
2000-06-26	0.586975258	0.586975258	0.586975258	0.586975258	28826.0
2000-06-29	0.586975258	0.586975258	0.586975258	0.586975258	31709.0
2000-07-05	0.586975258	0.586975258	0.586975258	0.586975258	43240.0
2000-07-14	0.586975258	0.586975258	0.586975258	0.586975258	21620.0
2000-07-24	0.586975258	0.586975258	0.586975258	0.586975258	72067.0
2000-08-01	0.601291727	0.601291727	0.615608197	0.615608197	80715.0
2000-08-04	0.629924667	0.629924667	0.629924667	0.629924667	100893.0
2000-08-23	0.586975258	0.586975258	0.586975258	0.586975258	21620.0
2000-08-31	0.601291727	0.601291727	0.601291727	0.601291727	20178.0
2000-09-13	0.629924667	0.629924667	0.629924667	0.629924667	72067.0
2000-09-15	0.629924667	0.629924667	0.629924667	0.629924667	14413.0
2000-09-29	0.644241136	0.644241136	0.644241136	0.644241136	7206.0
2000-10-04	0.658557606	0.629924667	0.658557606	0.658557606	368983.0
2000-10-05	0.658557606	0.658557606	0.658557606	0.658557606	14413.0
