Date	Price Open	Price Low	Price High	Price Close	Volume
2005-12-06	0.352589138	0.243089406	0.247469395	0.247469395	19178.0
2005-12-07	0.446758908	0.243089406	0.251849384	0.251849384	543836.0
2005-12-08	0.442378918	0.247469395	0.251849384	0.251849384	184018.0
2005-12-09	0.420478972	0.24965939	0.254039379	0.251849384	633791.0
2005-12-13	0.352589138	0.251849384	0.260609363	0.256229374	1502286.0
2005-12-14	0.365729106	0.254039379	0.260609363	0.258419368	1248404.0
2005-12-15	0.398579025	0.256229374	0.262799357	0.256229374	3518730.0
2005-12-16	0.398579025	0.254039379	0.258419368	0.256229374	900915.0
2005-12-19	0.398579025	0.254039379	0.262799357	0.256229374	890413.0
2005-12-20	0.398579025	0.254039379	0.258419368	0.258419368	20547.0
2005-12-21	0.413908988	0.260609363	0.264989352	0.262799357	15783143.0
2005-12-22	0.422668967	0.258419368	0.262799357	0.262799357	9589.0
2005-12-23	0.427048956	0.260609363	0.267179347	0.267179347	1452514.0
2005-12-26	0.464278865	0.262799357	0.273749331	0.273749331	1510049.0
2005-12-27	0.424858961	0.264989352	0.267179347	0.267179347	436530.0
2005-12-28	0.398579025	0.262799357	0.264989352	0.262799357	232877.0
2005-12-29	0.429238951	0.262799357	0.267179347	0.267179347	1657081.0
2005-12-30	0.431428945	0.269369341	0.284699304	0.284699304	2290873.0
2006-01-05	0.422668967	0.273749331	0.275939325	0.275939325	22238410.0
2006-01-17	0.437998929	0.295649277	0.300029266	0.295649277	3961196.0
2006-01-19	0.427048956	0.295649277	0.300029266	0.300029266	4111882.0
2006-01-25	0.459898876	0.297839272	0.304409256	0.300029266	12761675.0
2006-02-10	0.547498661	0.293459283	0.293459283	0.293459283	1126943.0
2006-02-15	0.49493879	0.280319315	0.291269288	0.280319315	501827.0
2006-02-16	0.49493879	0.280319315	0.284699304	0.282509309	2793614.0
2006-02-17	0.538738683	0.280319315	0.291269288	0.291269288	2000004.0
2006-02-20	0.534358694	0.280319315	0.284699304	0.280319315	1438359.0
2006-02-21	0.516838736	0.275939325	0.280319315	0.280319315	1415985.0
2006-02-22	0.499318779	0.280319315	0.280319315	0.280319315	594065.0
2006-03-01	0.464278865	0.300029266	0.315359229	0.308789245	2541102.0
2006-03-07	0.459898876	0.31097924	0.328499197	0.321929213	1934251.0
2006-03-08	0.468658854	0.291269288	0.319739218	0.295649277	1497263.0
2006-03-10	0.477418833	0.280319315	0.284699304	0.280319315	1092696.0
2006-03-17	0.464278865	0.275939325	0.27812932	0.275939325	1695894.0
2006-03-21	0.455518886	0.275939325	0.275939325	0.275939325	976258.0
2006-03-22	0.468658854	0.273749331	0.275939325	0.273749331	798632.0
2006-03-24	0.464278865	0.275939325	0.275939325	0.275939325	684019.0
2006-03-28	0.477418833	0.273749331	0.273749331	0.273749331	683106.0
2006-03-29	0.490558801	0.271559336	0.271559336	0.271559336	1584478.0
2006-03-31	0.503698768	0.271559336	0.27812932	0.27812932	1050230.0
2006-04-03	0.503698768	0.260609363	0.275939325	0.262799357	5262113.0
